case_id,split,difficulty,source_type,cohort,document_extraction_score,classification_score,evidence_retrieval_score,explanation_generation_score,document_extraction_probability,classification_probability,evidence_retrieval_probability,explanation_generation_probability,end_to_end_correct
1379,evaluation,Simple,scan,pond_a,0.945888,0.994283,0.848613,0.775577,0.945946,0.989848,0.951456,0.727273,0
1380,evaluation,Moderate,native_pdf,pond_b,0.941267,0.995621,0.804031,0.79534,0.934783,0.989848,0.891117,0.772487,1
1381,evaluation,Complex,native_pdf,pond_b,0.724852,0.972144,0.798539,0.756498,0.552632,0.88172,0.891117,0.687861,1
1382,development,Simple,native_pdf,pond_b,0.968212,0.987877,0.61436,0.939051,0.966942,0.957792,0.753623,1.0,0
1383,development,Simple,native_pdf,pond_b,0.950671,0.977458,0.770938,0.886526,0.945946,0.923077,0.8725,0.902174,0
1384,evaluation,Moderate,native_pdf,pond_a,0.629813,0.444687,0.724778,0.752638,0.421053,0.419355,0.8725,0.687861,0
1385,evaluation,Moderate,scan,pond_b,0.886348,0.966601,0.572831,0.825219,0.789474,0.88172,0.75,0.791444,0
1386,development,Simple,native_pdf,pond_b,0.935972,0.974366,0.887542,0.851853,0.887701,0.923077,0.982759,0.894737,1
1387,development,Moderate,scan,pond_a,0.72726,0.376442,0.38052,0.840707,0.552632,0.415385,0.435484,0.80137,0
1388,development,Simple,native_pdf,pond_b,0.909064,0.96407,0.72366,0.919433,0.857143,0.88172,0.8725,0.987179,1
1389,evaluation,Moderate,scan,pond_b,0.715688,0.689657,0.527587,0.875478,0.552632,0.567568,0.581673,0.897233,0
1390,development,Complex,scan,pond_a,0.838156,0.883214,0.264117,0.448633,0.738397,0.809353,0.192308,0.0,0
1391,evaluation,Moderate,scan,pond_b,0.797678,0.813566,0.719247,0.899877,0.672727,0.727723,0.8725,0.937931,0
1392,development,Simple,scan,pond_a,0.875158,0.943935,0.806142,0.717425,0.777778,0.867188,0.891117,0.591837,1
1393,evaluation,Simple,native_pdf,pond_b,0.818332,0.784256,0.822426,0.859149,0.738397,0.727723,0.891117,0.894737,1
1394,evaluation,Complex,scan,pond_a,0.445718,0.309716,0.33553,0.66772,0.235294,0.415385,0.363636,0.527397,0
1395,development,Simple,native_pdf,pond_a,0.894527,0.970055,0.733213,0.729675,0.83871,0.88172,0.8725,0.591837,0
1396,development,Moderate,native_pdf,pond_b,0.717044,0.802023,0.49348,0.788285,0.552632,0.727723,0.581673,0.772487,0
1397,development,Simple,scan,pond_b,0.891489,0.98718,0.88589,0.866702,0.793103,0.957792,0.982759,0.897233,1
1398,evaluation,Simple,scan,pond_b,0.864337,0.986866,0.775168,0.856684,0.768421,0.957792,0.888889,0.894737,0
1399,development,Simple,scan,pond_b,0.803422,0.987577,0.710076,0.894189,0.672727,0.957792,0.8725,0.937931,1
1400,development,Moderate,scan,pond_b,0.872275,0.801612,0.861561,0.910659,0.768421,0.727723,0.951456,0.987179,0
1401,development,Simple,native_pdf,pond_a,0.855231,0.986989,0.738283,0.82194,0.768421,0.957792,0.8725,0.791444,1
1402,development,Complex,native_pdf,pond_a,0.747943,0.792423,0.61664,0.605789,0.591398,0.727723,0.753623,0.333333,0
1403,evaluation,Complex,native_pdf,pond_b,0.731329,0.677676,0.265407,0.872824,0.552632,0.567568,0.192308,0.897233,1
1404,evaluation,Moderate,native_pdf,pond_a,0.6949,0.276297,0.256322,0.851198,0.552632,0.415385,0.192308,0.868132,0
1405,evaluation,Complex,scan,pond_b,0.313625,0.768593,0.38947,0.774336,0.181818,0.727723,0.435484,0.727273,1
1406,evaluation,Moderate,scan,pond_b,0.790725,0.850314,0.123262,0.875077,0.672131,0.77027,0.12,0.897233,0
1407,evaluation,Complex,native_pdf,pond_b,0.926234,0.992143,0.5108,0.815235,0.887701,0.989848,0.581673,0.772487,1
1408,development,Simple,native_pdf,pond_b,0.948014,0.97956,0.883462,0.928439,0.945946,0.933333,0.979798,1.0,1
1409,evaluation,Moderate,scan,pond_b,0.853899,0.665464,0.629064,0.844851,0.768421,0.54386,0.778571,0.868132,0
1410,evaluation,Simple,scan,pond_a,0.859091,0.99219,0.801631,0.699621,0.768421,0.989848,0.891117,0.527397,1
1411,evaluation,Complex,native_pdf,pond_a,0.8931,0.883572,0.360218,0.701232,0.83871,0.809353,0.435484,0.527397,0
1412,evaluation,Complex,scan,pond_b,0.626024,0.897376,0.475424,0.754295,0.421053,0.809353,0.581673,0.687861,0
1413,evaluation,Moderate,native_pdf,pond_a,0.833954,0.850606,0.331822,0.785245,0.738397,0.77027,0.363636,0.772487,1
1414,development,Complex,native_pdf,pond_b,0.804855,0.875225,0.68193,0.705067,0.672727,0.809353,0.863158,0.571429,0
1415,evaluation,Complex,native_pdf,pond_b,0.804758,0.510918,0.39879,0.759773,0.672727,0.485714,0.435484,0.687861,0
1416,development,Simple,native_pdf,pond_b,0.916,0.99536,0.81223,0.816205,0.857143,0.989848,0.891117,0.772487,1
1417,development,Complex,native_pdf,pond_b,0.890488,0.837872,0.669172,0.863545,0.793103,0.77027,0.863158,0.897233,1
1418,development,Simple,native_pdf,pond_a,0.953303,0.907398,0.63737,0.779162,0.945946,0.809353,0.778571,0.727273,0
1419,development,Complex,native_pdf,pond_a,0.748077,0.220048,0.586389,0.6675,0.591398,0.415385,0.753623,0.527397,0
1420,development,Simple,scan,pond_b,0.778324,0.829595,0.841146,0.842322,0.6,0.727723,0.9375,0.80137,0
1421,development,Simple,scan,pond_a,0.847195,0.98725,0.884941,0.845399,0.744681,0.957792,0.982759,0.868132,1
1422,development,Moderate,scan,pond_b,0.937207,0.987769,0.762523,0.89608,0.934783,0.957792,0.8725,0.937931,1
1423,evaluation,Complex,native_pdf,pond_b,0.909811,0.610559,0.428484,0.888742,0.857143,0.485714,0.527778,0.911111,0
1424,evaluation,Complex,native_pdf,pond_b,0.749326,0.421364,0.402329,0.831367,0.591398,0.419355,0.435484,0.791444,1
1425,evaluation,Simple,scan,pond_a,0.936967,0.991432,0.896115,0.731286,0.934783,0.957792,0.982759,0.591837,1
1426,evaluation,Complex,native_pdf,pond_b,0.587714,0.205735,0.043445,0.839851,0.421053,0.415385,0.0,0.80137,0
1427,development,Moderate,scan,pond_b,0.839849,0.965541,0.750434,0.728436,0.738397,0.88172,0.8725,0.591837,0
1428,development,Moderate,native_pdf,pond_b,0.835325,0.976305,0.556536,0.790509,0.738397,0.923077,0.681818,0.772487,0
1429,development,Moderate,native_pdf,pond_a,0.923746,0.952757,0.881026,0.62002,0.887701,0.88172,0.979798,0.333333,1
1430,development,Simple,native_pdf,pond_a,0.873445,0.892507,0.636438,0.852594,0.768421,0.809353,0.778571,0.894737,1
1431,evaluation,Complex,native_pdf,pond_b,0.89469,0.249574,0.364426,0.806139,0.83871,0.415385,0.435484,0.772487,0
1432,development,Simple,scan,pond_a,0.844627,0.979864,0.449739,0.75497,0.744681,0.933333,0.581673,0.687861,1
1433,evaluation,Complex,native_pdf,pond_b,0.89312,0.758078,0.49573,0.826457,0.83871,0.727723,0.581673,0.791444,0
1434,evaluation,Simple,native_pdf,pond_b,0.913831,0.795442,0.779151,0.90754,0.857143,0.727723,0.891117,0.937931,1
1435,development,Moderate,native_pdf,pond_a,0.927822,0.95986,0.874033,0.777859,0.887701,0.88172,0.979798,0.727273,1
1436,evaluation,Moderate,scan,pond_a,0.723653,0.855423,0.744602,0.704211,0.552632,0.809353,0.8725,0.571429,0
1437,development,Moderate,native_pdf,pond_a,0.823379,0.673986,0.62357,0.760661,0.738397,0.54386,0.753623,0.687861,0
1438,development,Moderate,native_pdf,pond_a,0.856612,0.837776,0.452009,0.854457,0.768421,0.77027,0.581673,0.894737,0
1439,development,Simple,native_pdf,pond_b,0.933729,0.660721,0.775648,0.838776,0.887701,0.54386,0.888889,0.80137,0
1440,development,Complex,native_pdf,pond_b,0.826135,0.817073,0.587802,0.80614,0.738397,0.727723,0.753623,0.772487,1
1441,development,Simple,scan,pond_b,0.900109,0.967495,0.749678,0.848793,0.843284,0.88172,0.8725,0.868132,0
1442,development,Complex,scan,pond_a,0.758542,0.810305,0.491592,0.649729,0.591398,0.727723,0.581673,0.388889,1
1443,evaluation,Complex,native_pdf,pond_a,0.801111,0.0908,0.267212,0.798201,0.672727,0.0,0.192308,0.772487,0
1444,development,Simple,scan,pond_a,0.839786,0.850992,0.549471,0.8158,0.738397,0.77027,0.681818,0.772487,1
1445,development,Moderate,native_pdf,pond_a,0.918633,0.974121,0.617297,0.737063,0.857143,0.923077,0.753623,0.591837,0
1446,evaluation,Moderate,native_pdf,pond_a,0.940793,0.958053,0.742552,0.801769,0.934783,0.88172,0.8725,0.772487,1
1447,development,Complex,native_pdf,pond_a,0.791589,0.774978,0.098781,0.625394,0.672131,0.727723,0.12,0.388889,0
1448,evaluation,Simple,scan,pond_b,0.931605,0.975986,0.703088,0.859656,0.887701,0.923077,0.8725,0.894737,0
1449,evaluation,Simple,native_pdf,pond_a,0.873836,0.93943,0.624439,0.763894,0.777778,0.867188,0.778571,0.687861,0
1450,evaluation,Complex,scan,pond_a,0.46988,0.827275,0.158547,0.758937,0.235294,0.727723,0.143323,0.687861,0
1451,development,Simple,native_pdf,pond_a,0.952071,0.983031,0.840637,0.761271,0.945946,0.957792,0.9375,0.687861,1
1452,development,Moderate,scan,pond_b,0.56966,0.186409,0.354408,0.798217,0.338028,0.16,0.435484,0.772487,0
1453,development,Simple,scan,pond_a,0.787365,0.972089,0.612818,0.830287,0.672131,0.88172,0.753623,0.791444,1
1454,development,Simple,native_pdf,pond_a,0.950069,0.989995,0.720605,0.749583,0.945946,0.957792,0.8725,0.687861,1
1455,development,Simple,native_pdf,pond_a,0.948287,0.959584,0.760111,0.846338,0.945946,0.88172,0.8725,0.868132,1
1456,development,Moderate,native_pdf,pond_a,0.857127,0.974566,0.378424,0.626068,0.768421,0.923077,0.435484,0.388889,0
1457,evaluation,Moderate,scan,pond_a,0.565376,0.638637,0.655341,0.689155,0.338028,0.54386,0.778571,0.527397,0
1458,development,Simple,native_pdf,pond_a,0.897865,0.989371,0.880853,0.768173,0.843284,0.957792,0.979798,0.727273,1
1459,evaluation,Simple,native_pdf,pond_a,0.964667,0.987051,0.649485,0.906231,0.966942,0.957792,0.778571,0.937931,0
1460,evaluation,Simple,native_pdf,pond_b,0.907119,0.746347,0.876763,0.796356,0.843284,0.727723,0.979798,0.772487,0
1461,development,Complex,native_pdf,pond_a,0.861443,0.48681,0.559761,0.692931,0.768421,0.485714,0.681818,0.527397,0
1462,development,Simple,native_pdf,pond_b,0.921061,0.984134,0.787859,0.837498,0.887701,0.957792,0.891117,0.80137,0
1463,development,Simple,scan,pond_b,0.836781,0.942379,0.687386,0.896046,0.738397,0.867188,0.8725,0.937931,0
1464,development,Simple,native_pdf,pond_a,0.954633,0.993778,0.834133,0.878665,0.966942,0.989848,0.891117,0.897233,1
1465,evaluation,Moderate,native_pdf,pond_b,0.87672,0.851703,0.513321,0.658803,0.777778,0.77027,0.581673,0.527397,0
1466,development,Simple,native_pdf,pond_a,0.941932,0.947772,0.791633,0.774938,0.934783,0.867188,0.891117,0.727273,0
1467,development,Simple,native_pdf,pond_a,0.856895,0.95015,0.862138,0.770693,0.768421,0.868421,0.951456,0.727273,0
1468,development,Simple,native_pdf,pond_b,0.873291,0.94583,0.652278,0.873438,0.768421,0.867188,0.778571,0.897233,1
1469,evaluation,Simple,native_pdf,pond_a,0.931768,0.981627,0.704506,0.759309,0.887701,0.957792,0.8725,0.687861,1
1470,development,Simple,scan,pond_b,0.828628,0.970133,0.723952,0.918357,0.738397,0.88172,0.8725,0.987179,1
1471,development,Simple,native_pdf,pond_b,0.968237,0.983664,0.887978,0.898188,0.966942,0.957792,0.982759,0.937931,1
1472,evaluation,Moderate,scan,pond_b,0.793309,0.668431,0.593532,0.800683,0.672727,0.54386,0.753623,0.772487,0
1473,development,Moderate,scan,pond_a,0.771944,0.760244,0.801799,0.782539,0.591398,0.727723,0.891117,0.727273,1
1474,evaluation,Moderate,scan,pond_a,0.691941,0.312921,0.565592,0.785582,0.552632,0.415385,0.681818,0.772487,0
1475,development,Simple,native_pdf,pond_a,0.955376,0.996291,0.887677,0.76649,0.966942,0.989848,0.982759,0.727273,1
1476,development,Moderate,scan,pond_b,0.637444,0.850281,0.772339,0.914634,0.421053,0.77027,0.8725,0.987179,1
1477,development,Simple,scan,pond_b,0.936313,0.991152,0.811372,0.905866,0.887701,0.957792,0.891117,0.937931,1
1478,evaluation,Simple,scan,pond_a,0.786299,0.637622,0.287068,0.822513,0.672131,0.54386,0.192308,0.791444,0
1479,evaluation,Simple,native_pdf,pond_b,0.9498,0.996659,0.62681,0.886228,0.945946,0.989848,0.778571,0.902174,0
1480,evaluation,Complex,scan,pond_a,0.633234,0.344639,0.272806,0.707467,0.421053,0.415385,0.192308,0.571429,0
1481,development,Simple,scan,pond_b,0.816396,0.979107,0.768479,0.802684,0.738397,0.933333,0.8725,0.772487,0
1482,development,Simple,native_pdf,pond_a,0.883486,0.934877,0.876179,0.775253,0.789474,0.867188,0.979798,0.727273,1
1483,development,Simple,scan,pond_a,0.880322,0.962435,0.860285,0.818381,0.789474,0.88172,0.951456,0.791444,0
1484,development,Complex,scan,pond_b,0.614198,0.240952,0.584671,0.764112,0.421053,0.415385,0.753623,0.687861,0
1485,development,Simple,scan,pond_b,0.934996,0.945071,0.944934,0.888134,0.887701,0.867188,1.0,0.902174,0
1486,development,Simple,scan,pond_a,0.740468,0.796436,0.432035,0.872826,0.591398,0.727723,0.581673,0.897233,0
1487,evaluation,Simple,native_pdf,pond_b,0.952107,0.934509,0.772518,0.836597,0.945946,0.865854,0.8725,0.80137,0
1488,evaluation,Simple,scan,pond_a,0.889644,0.987949,0.755958,0.811259,0.789474,0.957792,0.8725,0.772487,1
1489,evaluation,Complex,native_pdf,pond_a,0.593793,0.609734,0.53636,0.714995,0.421053,0.485714,0.581673,0.591837,0
1490,evaluation,Moderate,scan,pond_b,0.60907,0.617478,0.798576,0.875601,0.421053,0.521739,0.891117,0.897233,0
1491,development,Simple,native_pdf,pond_b,0.92463,0.986388,0.931036,0.893702,0.887701,0.957792,1.0,0.937931,1
1492,development,Complex,native_pdf,pond_b,0.902802,0.931331,0.427833,0.75311,0.843284,0.865854,0.527778,0.687861,1
1493,development,Moderate,native_pdf,pond_a,0.904751,0.87283,0.61024,0.742971,0.843284,0.809353,0.753623,0.687861,0
1494,development,Moderate,scan,pond_b,0.835254,0.575243,0.825879,0.917195,0.738397,0.485714,0.891117,0.987179,0
1495,development,Moderate,scan,pond_a,0.474213,0.157929,0.36456,0.808291,0.235294,0.16,0.435484,0.772487,0
1496,evaluation,Moderate,scan,pond_a,0.819819,0.981948,0.704391,0.767993,0.738397,0.957792,0.8725,0.727273,1
1497,development,Simple,native_pdf,pond_b,0.922178,0.971191,0.826786,0.828537,0.887701,0.88172,0.891117,0.791444,1
1498,development,Moderate,native_pdf,pond_a,0.6914,0.727267,0.503735,0.848149,0.552632,0.666667,0.581673,0.868132,0
1499,development,Simple,scan,pond_a,0.896159,0.991301,0.639211,0.792999,0.843284,0.957792,0.778571,0.772487,1
1500,evaluation,Complex,native_pdf,pond_a,0.812578,0.332395,0.534449,0.755664,0.738397,0.415385,0.581673,0.687861,0
1501,evaluation,Simple,scan,pond_b,0.816964,0.976692,0.619219,0.90874,0.738397,0.923077,0.753623,0.987179,0
1502,evaluation,Simple,native_pdf,pond_a,0.919598,0.964195,0.830279,0.81256,0.886435,0.88172,0.891117,0.772487,0
1503,development,Moderate,scan,pond_b,0.747432,0.936264,0.589355,0.871861,0.591398,0.867188,0.753623,0.897233,1
1504,development,Simple,native_pdf,pond_b,0.848634,0.985908,0.518067,0.706695,0.744681,0.957792,0.581673,0.571429,0
1505,development,Moderate,scan,pond_a,0.6073,0.876425,0.590763,0.782349,0.421053,0.809353,0.753623,0.727273,1
1506,development,Simple,native_pdf,pond_a,0.959045,0.901915,0.55386,0.699637,0.966942,0.809353,0.681818,0.527397,1
1507,evaluation,Complex,native_pdf,pond_b,0.469135,0.053509,0.117516,0.856194,0.235294,0.0,0.12,0.894737,0
1508,evaluation,Moderate,native_pdf,pond_b,0.881862,0.310197,0.413749,0.767529,0.789474,0.415385,0.435484,0.727273,0
1509,evaluation,Simple,native_pdf,pond_b,0.861628,0.879725,0.859263,0.883583,0.768421,0.809353,0.951456,0.902174,1
1510,development,Simple,native_pdf,pond_a,0.921278,0.979204,0.820409,0.890685,0.887701,0.933333,0.891117,0.911111,0
1511,development,Moderate,native_pdf,pond_b,0.883117,0.977628,0.780533,0.808182,0.789474,0.933333,0.891117,0.772487,1
1512,evaluation,Moderate,scan,pond_b,0.625092,0.73013,0.69199,0.845631,0.421053,0.666667,0.8725,0.868132,0
1513,evaluation,Simple,scan,pond_b,0.952225,0.993813,0.947597,0.862763,0.945946,0.989848,1.0,0.897233,1
1514,development,Complex,scan,pond_b,0.645048,0.368979,0.42275,0.736818,0.421053,0.415385,0.527778,0.591837,0
1515,development,Simple,scan,pond_a,0.943424,0.988173,0.685926,0.77738,0.945946,0.957792,0.8725,0.727273,1
1516,development,Simple,native_pdf,pond_b,0.954462,0.986329,0.824472,0.863237,0.966942,0.957792,0.891117,0.897233,1
1517,evaluation,Simple,native_pdf,pond_b,0.918285,0.879643,0.766129,0.915333,0.857143,0.809353,0.8725,0.987179,1
1518,evaluation,Moderate,native_pdf,pond_b,0.925489,0.996792,0.842111,0.869827,0.887701,0.989848,0.9375,0.897233,1
1519,development,Simple,native_pdf,pond_b,0.973883,0.992781,0.919987,0.850024,0.977778,0.989848,1.0,0.868132,1
1520,development,Moderate,scan,pond_a,0.497056,0.76807,0.523308,0.713749,0.333333,0.727723,0.581673,0.590909,0
1521,development,Complex,native_pdf,pond_a,0.852938,0.767269,0.452665,0.640953,0.744681,0.727723,0.581673,0.388889,0
1522,development,Simple,native_pdf,pond_a,0.933242,0.986494,0.891156,0.776165,0.887701,0.957792,0.982759,0.727273,1
1523,evaluation,Complex,native_pdf,pond_b,0.835993,0.456167,0.465303,0.734691,0.738397,0.485714,0.581673,0.591837,0
1524,evaluation,Simple,native_pdf,pond_b,0.898994,0.842123,0.772975,0.898473,0.843284,0.77027,0.8725,0.937931,0
1525,evaluation,Simple,native_pdf,pond_b,0.863796,0.889186,0.520071,0.904799,0.768421,0.809353,0.581673,0.937931,1
1526,development,Simple,native_pdf,pond_a,0.915402,0.970858,0.740157,0.791937,0.857143,0.88172,0.8725,0.772487,0
1527,development,Simple,native_pdf,pond_b,0.888397,0.716461,0.484734,0.877308,0.789474,0.567568,0.581673,0.897233,0
1528,evaluation,Simple,native_pdf,pond_a,0.907843,0.920669,0.592613,0.765528,0.843284,0.862069,0.753623,0.687861,0
1529,evaluation,Simple,native_pdf,pond_a,0.922313,0.994724,0.950402,0.844556,0.887701,0.989848,1.0,0.868132,1
1530,development,Complex,scan,pond_b,0.557329,0.375548,0.188491,0.818399,0.338028,0.415385,0.153846,0.791444,0
1531,development,Simple,scan,pond_a,0.891374,0.906683,0.759961,0.901518,0.793103,0.809353,0.8725,0.937931,1
1532,evaluation,Moderate,scan,pond_a,0.723465,0.972898,0.689117,0.791732,0.552632,0.88172,0.8725,0.772487,1
1533,evaluation,Complex,native_pdf,pond_b,0.863078,0.757055,0.487065,0.754507,0.768421,0.727723,0.581673,0.687861,0
1534,development,Simple,scan,pond_b,0.877566,0.990766,0.751034,0.850876,0.777778,0.957792,0.8725,0.868132,1
1535,development,Moderate,scan,pond_b,0.751786,0.88483,0.715349,0.808834,0.591398,0.809353,0.8725,0.772487,1
1536,evaluation,Moderate,native_pdf,pond_b,0.826949,0.851005,0.609526,0.880113,0.738397,0.77027,0.753623,0.897233,0
1537,development,Complex,native_pdf,pond_a,0.617939,0.426037,0.188709,0.52248,0.421053,0.419355,0.153846,0.133333,0
1538,evaluation,Complex,scan,pond_a,0.719283,0.372985,0.202418,0.712261,0.552632,0.415385,0.153846,0.590909,0
1539,development,Moderate,native_pdf,pond_b,0.853276,0.688009,0.633451,0.792837,0.744681,0.567568,0.778571,0.772487,0
1540,development,Simple,scan,pond_b,0.879711,0.942582,0.657775,0.916168,0.789474,0.867188,0.778571,0.987179,0
1541,development,Simple,scan,pond_b,0.958805,0.987411,0.718341,0.891081,0.966942,0.957792,0.8725,0.911111,0
1542,development,Simple,scan,pond_b,0.914422,0.988471,0.880854,0.900274,0.857143,0.957792,0.979798,0.937931,1
1543,development,Complex,scan,pond_b,0.403505,0.489315,0.145797,0.779158,0.2,0.485714,0.12,0.727273,0
1544,development,Moderate,native_pdf,pond_b,0.851316,0.916642,0.736406,0.831883,0.744681,0.862069,0.8725,0.791444,0
1545,development,Simple,native_pdf,pond_a,0.934733,0.985701,0.88538,0.795942,0.887701,0.957792,0.982759,0.772487,1
1546,development,Simple,native_pdf,pond_b,0.892676,0.980773,0.846922,0.920825,0.83871,0.933333,0.9375,0.987179,1
1547,development,Moderate,native_pdf,pond_a,0.840861,0.871615,0.674959,0.661736,0.738397,0.809353,0.863158,0.527397,0
1548,evaluation,Moderate,scan,pond_a,0.657417,0.749964,0.57565,0.754279,0.5,0.727723,0.753623,0.687861,1
1549,development,Simple,scan,pond_a,0.898791,0.990229,0.802447,0.767612,0.843284,0.957792,0.891117,0.727273,1
1550,development,Moderate,scan,pond_b,0.827076,0.949547,0.583797,0.854507,0.738397,0.868421,0.753623,0.894737,0
1551,evaluation,Moderate,native_pdf,pond_b,0.669948,0.759199,0.453929,0.929943,0.552632,0.727723,0.581673,1.0,0
1552,development,Complex,native_pdf,pond_b,0.786702,0.692235,0.252501,0.806231,0.672131,0.567568,0.192308,0.772487,0
1553,development,Complex,native_pdf,pond_b,0.772513,0.680266,0.486117,0.648162,0.591398,0.567568,0.581673,0.388889,0
1554,development,Moderate,scan,pond_b,0.695445,0.989706,0.678162,0.855042,0.552632,0.957792,0.863158,0.894737,1
