project_id,document_id,case_id,difficulty,predicted_class,reference_class,prediction_correct,component_name,raw_confidence,calibrated_probability,evidence_relevance,processing_latency,processing_cost
PF-P05,PF-D0101,PF-C00821,Simple,Clear,Clear,True,Document extraction,0.7977212109780484,0.8364094997384447,0.9369024162573805,170.01913967690052,0.0036875849480029685
PF-P06,PF-D0102,PF-C00822,Moderate,Clear,Clear,True,Document extraction,0.7209437897980215,0.6334443470750685,0.386058226485744,170.06347583734146,0.0035115164830182757
PF-P01,PF-D0103,PF-C00823,Moderate,Review,Review,True,Document extraction,0.7986869791307153,0.6732046779938339,0.604028435816336,178.34791877565377,0.003519686815129866
PF-P02,PF-D0104,PF-C00824,Moderate,Insufficient,Insufficient,True,Document extraction,0.6204619908689181,0.7366672750472063,0.7512182716363265,261.76108971662046,0.0039911696918394106
PF-P03,PF-D0105,PF-C00825,Simple,Clear,Clear,True,Document extraction,0.9671202376797885,0.8389698357086142,0.8853827805476586,140.16904516196408,0.003958583612712008
PF-P04,PF-D0106,PF-C00826,Moderate,Insufficient,Clear,False,Document extraction,0.40814311714092993,0.5506813223767737,0.4402958266268279,179.58056784162505,0.004465642456026397
PF-P05,PF-D0107,PF-C00827,Complex,Clear,Review,False,Document extraction,0.1777083327762356,0.5035965661765534,0.4865194771650486,277.9167303908196,0.004670986378244231
PF-P06,PF-D0108,PF-C00828,Complex,Clear,Clear,True,Document extraction,0.5528285111970127,0.6212938380339958,0.6013285752894348,243.39039543331663,0.00505044191903428
PF-P01,PF-D0109,PF-C00829,Moderate,Clear,Clear,True,Document extraction,0.8306886939312856,0.6450345051774127,0.5988013387020283,193.9992828147421,0.003267658405063131
PF-P02,PF-D0110,PF-C00830,Simple,Clear,Clear,True,Document extraction,0.91842253750083,0.84963794984988,1.0,205.45352715222964,0.003502565185250767
PF-P03,PF-D0111,PF-C00831,Simple,Clear,Escalate,False,Document extraction,0.7968355448526749,0.8213616676317893,0.6987660563433905,204.91877272498587,0.004401539391465794
PF-P04,PF-D0112,PF-C00832,Moderate,Review,Insufficient,False,Document extraction,0.5127948723192377,0.6687150928291367,0.3325169230174071,230.04627048555977,0.004410861109380503
PF-P05,PF-D0113,PF-C00833,Complex,Clear,Review,False,Document extraction,0.7295783289275987,0.46447480594835866,0.10415885850952747,229.47375704424752,0.004827327085493724
PF-P06,PF-D0114,PF-C00834,Moderate,Clear,Clear,True,Document extraction,0.8629013407665614,0.7339601019524338,0.5613949636744832,183.47592022806413,0.003857923028692807
PF-P01,PF-D0115,PF-C00835,Simple,Review,Review,True,Document extraction,0.7987634982055916,0.7256095415703802,0.8551620556235967,152.4095112796869,0.004223769033527078
PF-P02,PF-D0116,PF-C00836,Simple,Insufficient,Insufficient,True,Document extraction,0.5720610468885977,0.6391535662386768,0.6470242087119462,185.63083354546768,0.004343280229182327
PF-P03,PF-D0117,PF-C00837,Moderate,Clear,Review,False,Document extraction,0.5631417047512796,0.5748870846329249,0.04502666856818995,217.0384156118372,0.0036561488857737925
PF-P04,PF-D0118,PF-C00838,Moderate,Clear,Clear,True,Document extraction,0.7499223710355007,0.6848979256973543,0.6444218103234848,202.92155335590124,0.0038685973985781927
PF-P05,PF-D0119,PF-C00839,Moderate,Clear,Clear,True,Document extraction,0.7801122460577572,0.6971204008592523,0.2752932053915965,212.57461949224876,0.0037903022290583753
PF-P06,PF-D0120,PF-C00840,Complex,Clear,Clear,True,Document extraction,0.5921998879456972,0.5354279585352347,0.5812350696804803,252.1477447478107,0.0047286437469473246
PF-P01,PF-D0121,PF-C00841,Simple,Review,Review,True,Document extraction,0.8997800829388394,0.8567881621469773,0.7405500327716626,116.08829144226735,0.00280253637753339
PF-P02,PF-D0122,PF-C00842,Simple,Review,Clear,False,Document extraction,0.841035420941579,0.7029145107743826,0.5841821785700593,192.7440824899579,0.004544478307899515
PF-P03,PF-D0123,PF-C00843,Complex,Clear,Clear,True,Document extraction,0.629099603801838,0.719430271850609,0.41560781348374487,244.29815779664645,0.00581935366020799
PF-P04,PF-D0124,PF-C00844,Complex,Review,Review,True,Document extraction,0.3410507878616775,0.537144057679941,0.10296509444210236,315.2510370667173,0.005199907033522878
PF-P05,PF-D0125,PF-C00845,Moderate,Insufficient,Insufficient,True,Document extraction,0.5508798855383734,0.5342902144925896,0.44490145604115205,186.61263602870054,0.0035797189469758154
PF-P06,PF-D0126,PF-C00846,Simple,Review,Review,True,Document extraction,0.916874031155489,0.8512795962783644,0.5816021734287373,150.00010592268887,0.0053817664389414635
PF-P01,PF-D0127,PF-C00847,Complex,Insufficient,Clear,False,Document extraction,0.6957517139584403,0.5709081931349274,0.6726572761168157,250.2021469618236,0.0052274320685581615
PF-P02,PF-D0128,PF-C00848,Simple,Review,Review,True,Document extraction,0.7329349887617466,0.6584906610511871,0.839831820618036,229.10258097872102,0.0041336233096900404
PF-P03,PF-D0129,PF-C00849,Complex,Insufficient,Review,False,Document extraction,0.6672314149312335,0.5624727264351486,0.48501382996964276,294.821570210784,0.00553347571347845
PF-P04,PF-D0130,PF-C00850,Complex,Clear,Clear,True,Document extraction,0.5371104516960535,0.475143041306418,0.25845230502342326,286.4062713139539,0.004853907509250141
PF-P05,PF-D0131,PF-C00851,Simple,Clear,Clear,True,Document extraction,0.7658136860611718,0.66283623307674,0.42995613840544566,216.55451613823737,0.00441342523566181
PF-P06,PF-D0132,PF-C00852,Simple,Clear,Clear,True,Document extraction,0.9435038131969279,0.8115331105676491,0.6733820654228363,161.54856561384676,0.0039013327772546356
PF-P01,PF-D0133,PF-C00853,Complex,Insufficient,Insufficient,True,Document extraction,0.5831273291534166,0.46641750802854004,0.35166610120609565,283.39996676604096,0.005528497721014165
PF-P02,PF-D0134,PF-C00854,Simple,Clear,Clear,True,Document extraction,0.9590856268104871,0.7338838494953653,0.7232088916345892,161.18088239947042,0.004382358929943558
PF-P03,PF-D0135,PF-C00855,Complex,Insufficient,Insufficient,True,Document extraction,0.5250100932937486,0.6037219868207997,0.617699022639011,243.65820953253976,0.004078835496323341
PF-P04,PF-D0136,PF-C00856,Moderate,Clear,Insufficient,False,Document extraction,0.4196637184279468,0.5324255691867035,0.43962387514111073,213.65906027767036,0.003054851916482403
PF-P05,PF-D0137,PF-C00857,Simple,Insufficient,Clear,False,Document extraction,0.7694549942917411,0.7641157864780281,0.40438347672953057,210.3190266812677,0.00394379827722671
PF-P06,PF-D0138,PF-C00858,Moderate,Clear,Clear,True,Document extraction,0.9183268983808304,0.7807834089752804,0.6903451247010979,206.42253864051534,0.003794001698151349
PF-P01,PF-D0139,PF-C00859,Moderate,Clear,Escalate,False,Document extraction,0.49303689764736286,0.5227942367541715,0.22447140912853109,173.86160444552803,0.0037820664789169904
PF-P02,PF-D0140,PF-C00860,Complex,Clear,Review,False,Document extraction,0.6449904926184895,0.5412025498664382,0.3359119379387329,238.99093252441298,0.004216260657430195
PF-P03,PF-D0141,PF-C00861,Simple,Insufficient,Review,False,Document extraction,0.9098470957126162,0.8346243026605855,0.6433198817469232,169.50475989918758,0.00363536265287622
PF-P04,PF-D0142,PF-C00862,Simple,Insufficient,Insufficient,True,Document extraction,0.7523869638147566,0.738167887820448,0.6215952389253813,167.27241262158523,0.004795852663882665
PF-P05,PF-D0143,PF-C00863,Simple,Escalate,Escalate,True,Document extraction,0.9153326741624901,0.8386291276516301,0.8301028336912605,210.64585543848338,0.0036906941894228247
PF-P06,PF-D0144,PF-C00864,Simple,Insufficient,Insufficient,True,Document extraction,0.9046994152576765,0.7467189318011423,0.8208121162802656,206.87666296088298,0.0038250208512186057
PF-P01,PF-D0145,PF-C00865,Moderate,Clear,Insufficient,False,Document extraction,0.7774875206724706,0.543856896539794,0.2753752662271949,230.27541231094892,0.004381011138197779
PF-P02,PF-D0146,PF-C00866,Moderate,Review,Review,True,Document extraction,0.8105130127877739,0.699022231215553,0.7257404737842397,219.53916214331127,0.004299132775008581
PF-P03,PF-D0147,PF-C00867,Simple,Clear,Clear,True,Document extraction,0.7633596762724856,0.750569112812502,0.47304604213346496,152.17767562820404,0.0043728279460159124
PF-P04,PF-D0148,PF-C00868,Simple,Clear,Clear,True,Document extraction,0.7660501521134847,0.7746422729044562,0.5690071380528744,169.51178689183837,0.0037107326607182037
PF-P05,PF-D0149,PF-C00869,Simple,Review,Review,True,Document extraction,0.9522023447540309,0.8394992416600078,0.7268351039667571,176.94997170496254,0.00423241674657713
PF-P06,PF-D0150,PF-C00870,Complex,Review,Review,True,Document extraction,0.3844194127470162,0.5548910752905836,0.43364474161445254,253.84863313790052,0.0044102109822354504
PF-P01,PF-D0151,PF-C00871,Complex,Clear,Review,False,Document extraction,0.40926236316049885,0.3714737217152132,0.16684915931060118,270.6806627616521,0.005464970330756868
PF-P02,PF-D0152,PF-C00872,Simple,Insufficient,Insufficient,True,Document extraction,0.6544598267593579,0.634656985449225,0.6825798667007896,170.51368164564997,0.004014452337088256
PF-P03,PF-D0153,PF-C00873,Simple,Insufficient,Insufficient,True,Document extraction,0.7293989406732426,0.7333659596646491,0.5356414306416314,197.86305061846645,0.004273409241890915
PF-P04,PF-D0154,PF-C00874,Simple,Escalate,Insufficient,False,Document extraction,0.7907571132007537,0.6931886224823757,0.4188671338577415,157.65038682505747,0.0033633158837656644
PF-P05,PF-D0155,PF-C00875,Complex,Review,Review,True,Document extraction,0.2969169711871061,0.40814283870411583,0.42940193779362434,243.3603511418993,0.004814142654756947
PF-P06,PF-D0156,PF-C00876,Moderate,Insufficient,Insufficient,True,Document extraction,0.45490485359152116,0.6280553703710683,0.6541980782497847,196.0690773501904,0.004654554864565893
PF-P01,PF-D0157,PF-C00877,Moderate,Insufficient,Review,False,Document extraction,0.6505134317634452,0.6387684425864975,0.48636967821039045,179.657790607928,0.00340255207940758
PF-P02,PF-D0158,PF-C00878,Moderate,Clear,Clear,True,Document extraction,0.8182498805805923,0.6564026099444695,0.4296231349248901,185.29223350300057,0.0037510144601005367
PF-P03,PF-D0159,PF-C00879,Moderate,Escalate,Review,False,Document extraction,0.43750436941852133,0.49232211132909626,0.32096719884900665,219.80640000249554,0.004723882706141949
PF-P04,PF-D0160,PF-C00880,Moderate,Clear,Clear,True,Document extraction,0.6328995753135717,0.6594352710282463,0.4360584605369738,162.927526619339,0.004242796590904653
PF-P05,PF-D0161,PF-C00881,Simple,Escalate,Escalate,True,Document extraction,0.5707031883271119,0.6130428754422956,0.5806983038917659,216.53750144583125,0.0037307824437992016
PF-P06,PF-D0162,PF-C00882,Moderate,Clear,Clear,True,Document extraction,0.8206255852540588,0.7851912557686043,0.7261835704971129,116.44680085534915,0.003485331796245009
PF-P01,PF-D0163,PF-C00883,Complex,Review,Review,True,Document extraction,0.5643849923609405,0.5330219733994204,0.11694955388279205,247.04955406790492,0.004548176938703476
PF-P02,PF-D0164,PF-C00884,Complex,Clear,Clear,True,Document extraction,0.5730977441538595,0.6582715783096009,0.5998168112020922,281.96303575085034,0.004797017269462902
PF-P03,PF-D0165,PF-C00885,Simple,Insufficient,Insufficient,True,Document extraction,0.8239111328196895,0.7201477884773869,0.40713523441250493,154.8751088807192,0.0045725727732921105
PF-P04,PF-D0166,PF-C00886,Simple,Clear,Clear,True,Document extraction,0.7124262014514223,0.5861099027684405,0.30534525279637154,132.48230609903928,0.004243419564552473
PF-P05,PF-D0167,PF-C00887,Moderate,Clear,Clear,True,Document extraction,0.8408246563287142,0.7018547694191198,0.5502068900148119,154.4601864535896,0.004433002302249864
PF-P06,PF-D0168,PF-C00888,Simple,Clear,Clear,True,Document extraction,0.6708735190757938,0.7454400319658981,0.25566251926449657,163.76340311677652,0.0048877646874582095
PF-P01,PF-D0169,PF-C00889,Simple,Review,Review,True,Document extraction,0.5681790372387971,0.6499825367018766,0.5357524617224567,158.37362102145983,0.004502767691042573
PF-P02,PF-D0170,PF-C00890,Simple,Clear,Clear,True,Document extraction,0.7853874297441089,0.7339655227722165,0.6935902417476136,173.53765452061515,0.0033378797756642648
PF-P03,PF-D0171,PF-C00891,Simple,Insufficient,Clear,False,Document extraction,0.9062770874154533,0.6852562178540279,0.596000863308109,220.94214884966087,0.0030667170524448792
PF-P04,PF-D0172,PF-C00892,Simple,Review,Insufficient,False,Document extraction,0.7414702340490917,0.6655200764251882,0.3811336064219729,114.20525889024613,0.004858741773314414
PF-P05,PF-D0173,PF-C00893,Complex,Insufficient,Clear,False,Document extraction,0.570013104286876,0.5288267254076042,0.42875946970723033,264.96519891170993,0.0044775389162569155
PF-P06,PF-D0174,PF-C00894,Simple,Clear,Clear,True,Document extraction,0.9685667978067163,0.8727233858869115,0.6606002430224699,163.91954546967096,0.0040765202101635456
PF-P01,PF-D0175,PF-C00895,Complex,Clear,Clear,True,Document extraction,0.40575221017571095,0.5206571791655935,0.5182704204045423,243.81490421192922,0.0047044344712840825
PF-P02,PF-D0176,PF-C00896,Moderate,Insufficient,Insufficient,True,Document extraction,0.8132082325813116,0.5860534908350612,0.3461843115635265,183.0707721925662,0.002798281846896908
PF-P03,PF-D0177,PF-C00897,Complex,Clear,Clear,True,Document extraction,0.5576813073373896,0.689112984651286,0.5516985335032107,244.36290806930432,0.005050354545281565
PF-P04,PF-D0178,PF-C00898,Moderate,Escalate,Escalate,True,Document extraction,0.7080710386724318,0.5184596841977445,0.3279526658252454,270.52597776459606,0.004325766622261424
PF-P05,PF-D0179,PF-C00899,Simple,Review,Review,True,Document extraction,0.8873120380505607,0.712901255234815,0.47995333183309175,142.86772877611105,0.0031969414658070214
PF-P06,PF-D0180,PF-C00900,Simple,Clear,Clear,True,Document extraction,0.8868709341351377,0.7986419628797241,0.6411420099024542,146.82512885072805,0.00465754273005143
PF-P01,PF-D0001,PF-C00001,Simple,Escalate,Clear,False,Classification,0.7429815941662835,0.7604654795345791,0.5987983510383512,68.29572152002547,0.00181362727698994
PF-P02,PF-D0002,PF-C00002,Simple,Insufficient,Insufficient,True,Classification,0.7593960049942879,0.8009349724211275,0.8873226057109664,104.80984012774151,0.002170624392318843
PF-P03,PF-D0003,PF-C00003,Moderate,Insufficient,Insufficient,True,Classification,0.7757267841341978,0.7478009810888463,0.6408512868167453,167.71655919019443,0.0020187455041381385
PF-P04,PF-D0004,PF-C00004,Complex,Escalate,Clear,False,Classification,0.6046143954004216,0.6606323759678613,0.5423292485747582,204.31315979062728,0.0029325137648451775
PF-P05,PF-D0005,PF-C00005,Moderate,Clear,Clear,True,Classification,0.8422872676903385,0.7751339045835559,0.5457754644594175,113.13620852349483,0.0021530155746238865
PF-P06,PF-D0006,PF-C00006,Moderate,Escalate,Review,False,Classification,0.5828769529266997,0.6990714169630855,0.573509229458673,133.18932135677875,0.0013594905779490377
PF-P01,PF-D0007,PF-C00007,Moderate,Clear,Clear,True,Classification,0.9017432450679677,0.7278839084632072,0.6224777579822823,144.49018617645967,0.0015386964843059608
PF-P02,PF-D0008,PF-C00008,Simple,Clear,Clear,True,Classification,0.769747247101072,0.7496838492352328,0.6163502467089857,137.13226308361016,0.0019715625237367645
PF-P03,PF-D0009,PF-C00009,Simple,Insufficient,Insufficient,True,Classification,0.7559225019727861,0.6510199213514972,0.3166173798326022,113.72049204788284,0.0021185080319404536
PF-P04,PF-D0010,PF-C00010,Simple,Review,Review,True,Classification,0.8188123033271377,0.8475159431560916,0.8964664927300028,138.3090734770022,0.0024671366420474135
PF-P05,PF-D0011,PF-C00011,Moderate,Escalate,Escalate,True,Classification,0.4384590323492907,0.5880969582767053,0.93050942658915,156.94136677687766,0.001540669695520688
PF-P06,PF-D0012,PF-C00012,Simple,Review,Review,True,Classification,0.6782858313584946,0.7638170585518583,0.8772192987711755,107.11468559168108,0.002301490228677915
PF-P01,PF-D0013,PF-C00013,Complex,Insufficient,Insufficient,True,Classification,0.7122101868202888,0.6186856498370128,0.5286262148869108,194.46432461983028,0.002257642532863179
PF-P02,PF-D0014,PF-C00014,Moderate,Review,Clear,False,Classification,0.7241868312670728,0.7394499478599412,0.48091658602035203,198.07941442646347,0.0016943814513446054
PF-P03,PF-D0015,PF-C00015,Moderate,Review,Review,True,Classification,0.4962599080656561,0.6804037563591896,0.2784671306656941,140.32578323142118,0.0021425160147204906
PF-P04,PF-D0016,PF-C00016,Moderate,Review,Review,True,Classification,0.5283854240049775,0.6769332993494375,0.6844020867621199,154.72099630257762,0.001689715320028485
PF-P05,PF-D0017,PF-C00017,Simple,Clear,Clear,True,Classification,0.8879630779627932,0.8428490563940103,0.6130769673332465,133.6514542934355,0.0021041947044077784
PF-P06,PF-D0018,PF-C00018,Moderate,Clear,Clear,True,Classification,0.7632116019486783,0.8332724600861862,0.517807103002133,163.57769676687653,0.0018568496645989818
PF-P01,PF-D0019,PF-C00019,Moderate,Review,Review,True,Classification,0.870100826784508,0.8191726806487399,0.7108527346936203,145.47998720506644,0.001456090815525171
